campaign_id,gender,age_range,education_level,country,state,sentiment_category
2,other,45-54,highschool,Germany,Other,neutral
2,female,25-34,highschool,Chile,Other,neutral
2,other,35-44,phd,Portugal,Other,positive
2,other,25-34,bachelor,Germany,Other,neutral
2,other,25-34,master,Mexico,Other,positive
2,prefer not to say,35-44,other,Germany,Other,positive
2,female,35-44,elementary,South Korea,Other,negative
2,prefer not to say,45-54,other,United Kingdom,Other,positive
2,other,55-64,highschool,Argentina,Other,positive
2,other,35-44,phd,Angola,Other,positive
2,male,45-54,bachelor,Angola,Other,positive
2,female,35-44,master,Brazil,SP,positive
2,female,25-34,highschool,China,Other,positive
2,female,55-64,highschool,Spain,Other,positive
2,male,other,master,Spain,Other,positive
2,female,35-44,elementary,United Kingdom,Other,negative
2,male,55-64,master,Mozambique,Other,negative
2,male,45-54,phd,Japan,Other,positive
2,female,45-54,elementary,Germany,Other,negative
2,female,55-64,master,Angola,Other,neutral
2,prefer not to say,45-54,phd,Brazil,CE,positive
2,prefer not to say,65+,master,United Kingdom,Other,positive
2,male,18-24,elementary,Brazil,BA,positive
2,other,other,phd,United States,Other,positive
2,male,25-34,bachelor,Argentina,Other,positive
2,prefer not to say,55-64,highschool,Netherlands,Other,positive
2,male,55-64,bachelor,Italy,Other,neutral
2,other,25-34,highschool,Mozambique,Other,positive
2,male,35-44,highschool,Chile,Other,neutral
2,female,35-44,bachelor,Portugal,Other,positive
2,prefer not to say,35-44,other,Brazil,PR,neutral
2,female,25-34,bachelor,Colombia,Other,positive
2,male,other,phd,Peru,Other,positive
2,prefer not to say,other,bachelor,Mexico,Other,positive
2,other,45-54,bachelor,France,Other,positive
2,prefer not to say,18-24,master,Netherlands,Other,positive
2,other,18-24,elementary,Switzerland,Other,neutral
2,other,other,other,Switzerland,Other,neutral
2,other,45-54,other,South Korea,Other,positive
2,prefer not to say,35-44,master,Italy,Other,positive
2,prefer not to say,55-64,master,Brazil,PE,positive
2,prefer not to say,45-54,other,Switzerland,Other,positive
2,female,65+,highschool,France,Other,positive
2,prefer not to say,55-64,phd,Colombia,Other,negative
2,male,18-24,highschool,South Africa,Other,positive
2,prefer not to say,35-44,master,Spain,Other,positive
2,male,25-34,other,Chile,Other,neutral
2,male,25-34,other,France,Other,negative
2,female,55-64,other,Spain,Other,positive
2,female,65+,elementary,South Korea,Other,positive
2,female,65+,bachelor,Italy,Other,positive
2,male,55-64,phd,Italy,Other,positive
2,male,18-24,other,Argentina,Other,positive
2,other,65+,elementary,Portugal,Other,positive
2,female,other,phd,Mozambique,Other,neutral
2,other,45-54,master,Australia,Other,positive
2,prefer not to say,18-24,highschool,Italy,Other,positive
2,other,18-24,highschool,Switzerland,Other,neutral
2,female,18-24,master,Peru,Other,positive
2,female,45-54,highschool,United States,Other,neutral
2,prefer not to say,18-24,elementary,Italy,Other,positive
2,male,45-54,highschool,South Korea,Other,positive
2,male,other,other,Other,Other,positive
2,prefer not to say,65+,elementary,Japan,Other,negative
2,prefer not to say,25-34,phd,Colombia,Other,positive
2,male,45-54,bachelor,South Korea,Other,neutral
2,female,45-54,other,Other,Other,positive
2,other,other,elementary,Angola,Other,positive
2,male,55-64,phd,Spain,Other,positive
2,prefer not to say,55-64,other,Canada,Other,positive
2,other,55-64,other,United Kingdom,Other,negative
2,female,55-64,highschool,Mozambique,Other,positive
2,male,35-44,phd,Australia,Other,negative
2,female,18-24,bachelor,Other,Other,positive
2,prefer not to say,18-24,highschool,India,Other,neutral
2,other,other,master,Germany,Other,positive
2,prefer not to say,18-24,elementary,Germany,Other,positive
2,other,other,elementary,Portugal,Other,positive
2,other,25-34,master,United Kingdom,Other,positive
2,male,65+,master,Argentina,Other,positive
2,prefer not to say,25-34,master,Other,Other,positive
2,prefer not to say,65+,elementary,Brazil,RS,positive
2,prefer not to say,18-24,master,Argentina,Other,positive
2,prefer not to say,35-44,bachelor,India,Other,positive
2,prefer not to say,other,highschool,Chile,Other,neutral
2,male,55-64,phd,Colombia,Other,negative
2,male,55-64,phd,Chile,Other,positive
2,female,other,highschool,Portugal,Other,neutral
2,female,other,phd,France,Other,negative
2,prefer not to say,other,other,Colombia,Other,positive
2,other,other,other,Switzerland,Other,positive
2,male,35-44,master,Switzerland,Other,positive
2,male,45-54,master,Colombia,Other,positive
2,male,other,master,Portugal,Other,negative
2,other,25-34,phd,Italy,Other,positive
2,other,35-44,highschool,Switzerland,Other,negative
2,female,45-54,other,Italy,Other,neutral
2,male,25-34,master,Colombia,Other,positive
2,male,25-34,highschool,Switzerland,Other,neutral
2,female,35-44,highschool,Colombia,Other,positive
2,female,other,highschool,Italy,Other,neutral
2,female,25-34,bachelor,Angola,Other,neutral
2,female,35-44,other,China,Other,neutral
2,male,55-64,phd,Mozambique,Other,positive
2,male,45-54,bachelor,China,Other,positive
2,other,45-54,highschool,India,Other,negative
2,male,65+,highschool,Angola,Other,positive
2,other,35-44,highschool,Peru,Other,negative
2,other,45-54,bachelor,Brazil,SP,positive
2,prefer not to say,45-54,master,United Kingdom,Other,positive
2,prefer not to say,35-44,phd,France,Other,positive
2,female,55-64,phd,Colombia,Other,positive
2,male,55-64,highschool,China,Other,positive
2,female,other,phd,Germany,Other,neutral
2,female,25-34,phd,Argentina,Other,neutral
2,female,65+,elementary,United Kingdom,Other,positive
2,other,55-64,phd,South Africa,Other,neutral
2,prefer not to say,55-64,bachelor,Germany,Other,positive
2,prefer not to say,35-44,master,Netherlands,Other,negative
2,male,65+,other,Netherlands,Other,neutral
2,female,18-24,highschool,Germany,Other,positive
2,prefer not to say,45-54,phd,Italy,Other,positive
2,male,25-34,phd,Mozambique,Other,positive
2,female,55-64,highschool,Germany,Other,negative
2,prefer not to say,35-44,master,South Korea,Other,positive
2,female,18-24,elementary,Other,Other,neutral
2,other,25-34,master,China,Other,positive
2,female,25-34,phd,Canada,Other,positive
2,prefer not to say,other,bachelor,Germany,Other,neutral
2,other,25-34,phd,United Kingdom,Other,neutral
2,prefer not to say,other,bachelor,Angola,Other,positive
2,female,25-34,bachelor,United Kingdom,Other,positive
2,female,other,other,Germany,Other,positive
2,male,35-44,master,Australia,Other,positive
2,female,55-64,other,China,Other,positive
2,male,35-44,bachelor,Spain,Other,positive
2,male,other,bachelor,Colombia,Other,neutral
2,other,45-54,elementary,Angola,Other,positive
2,other,other,other,Other,Other,negative
2,male,25-34,bachelor,Chile,Other,positive
2,other,other,elementary,Colombia,Other,positive
2,female,18-24,highschool,Mexico,Other,positive
2,other,55-64,highschool,Spain,Other,neutral
2,female,35-44,highschool,South Africa,Other,positive
2,other,18-24,highschool,Other,Other,neutral
2,female,25-34,highschool,Mexico,Other,positive
2,female,55-64,other,Colombia,Other,neutral
2,male,45-54,elementary,Switzerland,Other,negative
2,female,other,bachelor,Japan,Other,neutral
2,other,45-54,master,Portugal,Other,positive
2,other,other,bachelor,Other,Other,positive
2,prefer not to say,25-34,phd,Spain,Other,positive
2,prefer not to say,25-34,bachelor,Japan,Other,positive
2,prefer not to say,55-64,elementary,Mexico,Other,neutral
2,prefer not to say,35-44,bachelor,Canada,Other,negative
2,other,35-44,elementary,Angola,Other,positive
2,female,55-64,elementary,Chile,Other,positive
2,male,35-44,bachelor,Germany,Other,positive
2,other,other,highschool,United Kingdom,Other,positive
2,prefer not to say,25-34,master,Mexico,Other,positive
2,prefer not to say,25-34,bachelor,France,Other,positive
2,other,45-54,phd,Other,Other,negative
2,prefer not to say,18-24,master,Portugal,Other,positive
2,female,55-64,highschool,Chile,Other,positive
2,male,35-44,bachelor,China,Other,neutral
2,male,45-54,highschool,Argentina,Other,positive
2,prefer not to say,55-64,phd,Netherlands,Other,positive
2,male,other,highschool,Brazil,PE,positive
2,prefer not to say,18-24,master,Mexico,Other,positive
2,male,other,other,Other,Other,positive
2,male,65+,elementary,South Africa,Other,positive
2,prefer not to say,45-54,master,Japan,Other,neutral
2,male,55-64,bachelor,India,Other,neutral
2,male,55-64,master,Peru,Other,positive
2,prefer not to say,55-64,phd,Spain,Other,neutral
2,prefer not to say,45-54,bachelor,Switzerland,Other,negative
2,prefer not to say,other,phd,Mexico,Other,neutral
2,prefer not to say,25-34,other,Angola,Other,positive
2,prefer not to say,65+,master,China,Other,positive
2,prefer not to say,other,other,India,Other,negative
2,other,18-24,other,Switzerland,Other,positive
2,male,65+,other,Italy,Other,neutral
2,other,55-64,other,Mozambique,Other,positive
2,prefer not to say,65+,other,South Korea,Other,negative
2,female,18-24,other,Japan,Other,positive
2,male,55-64,phd,Chile,Other,positive
2,other,35-44,master,Canada,Other,negative
2,other,65+,highschool,India,Other,neutral
2,prefer not to say,25-34,phd,Italy,Other,positive
2,other,18-24,highschool,Brazil,BA,positive
2,male,65+,other,Portugal,Other,positive
2,male,35-44,phd,Angola,Other,neutral
2,male,35-44,bachelor,Brazil,RS,positive
2,female,18-24,other,Italy,Other,negative
2,other,65+,bachelor,Netherlands,Other,positive
2,female,25-34,bachelor,India,Other,neutral
2,female,45-54,bachelor,Australia,Other,positive
2,female,other,bachelor,Japan,Other,positive
2,prefer not to say,45-54,phd,Portugal,Other,positive
2,other,25-34,other,Portugal,Other,neutral
2,prefer not to say,other,bachelor,Mexico,Other,positive
2,prefer not to say,other,elementary,Brazil,PE,positive
2,other,55-64,elementary,Japan,Other,negative
2,other,other,other,Angola,Other,negative
2,male,25-34,elementary,South Korea,Other,negative
2,other,35-44,highschool,Mexico,Other,negative
2,prefer not to say,25-34,bachelor,Other,Other,positive
2,other,18-24,highschool,Italy,Other,positive
2,female,other,elementary,Switzerland,Other,positive
2,male,35-44,phd,India,Other,positive
2,male,35-44,bachelor,Other,Other,positive
2,other,other,phd,Japan,Other,positive
2,other,55-64,elementary,France,Other,positive
2,female,55-64,master,United Kingdom,Other,neutral
2,female,55-64,other,Australia,Other,positive
2,other,65+,bachelor,Chile,Other,positive
2,female,25-34,bachelor,Germany,Other,positive
2,female,65+,highschool,China,Other,positive
2,male,65+,highschool,Peru,Other,positive
2,female,35-44,bachelor,France,Other,negative
2,female,25-34,master,France,Other,positive
2,other,35-44,bachelor,Portugal,Other,positive
2,female,55-64,highschool,Mexico,Other,positive
2,female,65+,highschool,Peru,Other,positive
2,female,65+,master,Spain,Other,positive
2,prefer not to say,35-44,elementary,Canada,Other,positive
2,female,other,master,Japan,Other,positive
2,prefer not to say,25-34,phd,India,Other,positive
2,other,65+,bachelor,Spain,Other,neutral
2,male,18-24,bachelor,United States,Other,positive
2,other,25-34,phd,Angola,Other,positive
2,female,45-54,highschool,China,Other,negative
2,prefer not to say,45-54,elementary,France,Other,negative
2,male,other,phd,Australia,Other,positive
2,other,35-44,phd,Japan,Other,negative
2,male,45-54,highschool,Australia,Other,positive
2,female,25-34,elementary,Canada,Other,positive
2,male,35-44,highschool,Peru,Other,positive
2,other,45-54,bachelor,United States,Other,positive
2,female,other,master,Canada,Other,positive
2,male,35-44,master,Netherlands,Other,positive
2,prefer not to say,65+,highschool,Germany,Other,positive
2,other,other,master,China,Other,positive
2,other,35-44,phd,Italy,Other,positive
2,other,55-64,bachelor,Canada,Other,negative
2,other,35-44,master,Brazil,RS,negative
2,male,45-54,bachelor,United Kingdom,Other,positive
2,prefer not to say,55-64,bachelor,Mozambique,Other,neutral
2,female,45-54,phd,Colombia,Other,positive
2,other,45-54,highschool,Chile,Other,negative
2,prefer not to say,other,highschool,Peru,Other,positive
2,prefer not to say,65+,bachelor,Italy,Other,positive
2,female,25-34,bachelor,Peru,Other,neutral
2,female,18-24,bachelor,Other,Other,positive
2,prefer not to say,18-24,other,Peru,Other,positive
2,other,55-64,master,Chile,Other,positive
2,other,25-34,other,Spain,Other,neutral
2,female,45-54,master,United Kingdom,Other,neutral
2,female,18-24,highschool,Mexico,Other,positive
2,male,18-24,highschool,Mexico,Other,neutral
2,male,18-24,phd,Portugal,Other,positive
2,female,55-64,other,Switzerland,Other,neutral
2,female,18-24,phd,Germany,Other,neutral
2,female,other,bachelor,Portugal,Other,positive
2,female,55-64,master,Argentina,Other,positive
2,other,other,other,Portugal,Other,positive
2,prefer not to say,65+,highschool,India,Other,positive
2,female,65+,phd,Peru,Other,positive
2,female,45-54,other,United Kingdom,Other,negative
2,female,45-54,highschool,United Kingdom,Other,positive
2,female,55-64,elementary,Chile,Other,positive
2,female,other,master,United States,Other,positive
2,male,other,other,Peru,Other,positive
2,female,18-24,master,Other,Other,positive
2,male,other,highschool,Angola,Other,positive
2,female,45-54,bachelor,China,Other,negative
2,other,55-64,elementary,South Korea,Other,neutral
2,female,25-34,highschool,Peru,Other,positive
2,other,45-54,highschool,Peru,Other,positive
2,female,18-24,bachelor,Argentina,Other,positive
2,male,other,elementary,South Africa,Other,neutral
2,prefer not to say,45-54,phd,Mozambique,Other,positive
2,female,55-64,phd,Spain,Other,positive
2,male,18-24,elementary,United States,Other,positive
2,male,35-44,highschool,China,Other,negative
2,other,18-24,bachelor,France,Other,positive
2,prefer not to say,25-34,other,Mexico,Other,positive
2,male,other,other,India,Other,positive
2,female,18-24,bachelor,United States,Other,positive
2,female,45-54,other,Spain,Other,positive
2,other,35-44,phd,Mozambique,Other,positive
2,other,other,highschool,Netherlands,Other,positive
2,other,55-64,other,Canada,Other,neutral
2,female,65+,elementary,Australia,Other,positive
2,prefer not to say,35-44,phd,Switzerland,Other,positive
2,other,25-34,master,Angola,Other,positive
2,female,45-54,master,China,Other,positive
2,female,65+,highschool,South Africa,Other,positive
2,male,45-54,highschool,Chile,Other,positive
2,other,other,bachelor,Australia,Other,positive
2,male,45-54,phd,South Korea,Other,positive
2,other,45-54,master,India,Other,positive
2,female,other,other,Angola,Other,positive
2,prefer not to say,25-34,other,Mozambique,Other,positive
2,female,25-34,phd,France,Other,positive
2,female,65+,highschool,Germany,Other,positive
2,other,45-54,highschool,Mexico,Other,positive
2,male,55-64,highschool,South Africa,Other,positive
2,male,18-24,elementary,Netherlands,Other,positive
2,prefer not to say,35-44,phd,France,Other,positive
2,male,other,other,Japan,Other,positive
2,female,55-64,elementary,Switzerland,Other,neutral
2,female,55-64,master,Italy,Other,neutral
2,female,45-54,other,India,Other,positive
2,female,45-54,phd,France,Other,negative
2,male,65+,master,Japan,Other,negative
2,other,65+,elementary,Spain,Other,positive
2,other,other,phd,Angola,Other,positive
2,male,45-54,bachelor,Portugal,Other,neutral
2,female,35-44,bachelor,Brazil,RJ,positive
2,female,25-34,other,Mozambique,Other,positive
2,other,35-44,elementary,China,Other,positive
2,other,45-54,phd,Japan,Other,neutral
2,male,45-54,other,France,Other,neutral
2,other,65+,master,Peru,Other,neutral
2,prefer not to say,35-44,other,China,Other,negative
2,female,35-44,other,Australia,Other,negative
2,prefer not to say,65+,bachelor,Canada,Other,positive
2,female,35-44,master,Portugal,Other,positive
2,other,45-54,phd,United Kingdom,Other,positive
2,prefer not to say,65+,phd,Germany,Other,negative
2,female,25-34,phd,China,Other,neutral
2,male,45-54,bachelor,South Korea,Other,positive
2,female,55-64,other,China,Other,positive
2,other,18-24,highschool,Colombia,Other,positive
2,other,45-54,other,France,Other,positive
2,male,other,highschool,Peru,Other,negative
2,female,55-64,bachelor,Brazil,RS,positive
2,other,25-34,phd,Chile,Other,neutral
2,female,other,other,Canada,Other,neutral
2,female,45-54,phd,China,Other,positive
2,other,65+,other,Portugal,Other,negative
2,prefer not to say,18-24,highschool,Canada,Other,positive
2,female,25-34,bachelor,China,Other,neutral
2,female,other,other,Japan,Other,positive
2,male,18-24,highschool,France,Other,neutral
2,prefer not to say,25-34,other,Canada,Other,positive
2,female,18-24,other,Brazil,CE,positive
2,other,other,phd,Angola,Other,positive
2,male,18-24,other,Canada,Other,positive
2,other,other,phd,Peru,Other,positive
2,other,35-44,other,Netherlands,Other,neutral
2,prefer not to say,45-54,elementary,India,Other,positive
2,female,25-34,other,South Korea,Other,positive
2,prefer not to say,other,elementary,China,Other,negative
2,other,18-24,other,Mozambique,Other,positive
2,male,65+,highschool,Other,Other,positive
2,female,35-44,master,Brazil,SP,positive
2,other,25-34,elementary,China,Other,positive
2,female,35-44,highschool,Other,Other,neutral
2,other,55-64,master,Netherlands,Other,neutral
2,female,45-54,elementary,Mexico,Other,positive
2,other,25-34,master,Argentina,Other,positive
2,prefer not to say,other,bachelor,France,Other,positive
2,other,55-64,other,France,Other,neutral
2,other,25-34,phd,Portugal,Other,positive
2,male,18-24,other,Chile,Other,positive
2,male,18-24,highschool,Chile,Other,negative
2,prefer not to say,25-34,other,Australia,Other,neutral
2,prefer not to say,55-64,other,Switzerland,Other,positive
2,female,other,elementary,India,Other,neutral
2,female,18-24,other,Spain,Other,positive
2,other,other,bachelor,Germany,Other,negative
2,female,55-64,other,South Korea,Other,neutral
2,male,18-24,master,Portugal,Other,positive
2,prefer not to say,65+,highschool,Brazil,MG,positive
2,other,45-54,bachelor,Chile,Other,positive
2,male,35-44,master,South Africa,Other,neutral
2,female,25-34,elementary,United Kingdom,Other,positive
2,prefer not to say,55-64,bachelor,India,Other,negative
2,prefer not to say,25-34,master,Angola,Other,positive
2,other,55-64,other,United States,Other,neutral
2,other,18-24,elementary,Angola,Other,positive
3,female,45-54,elementary,Mexico,Other,negative
3,prefer not to say,35-44,highschool,South Africa,Other,neutral
3,female,65+,highschool,Italy,Other,neutral
3,female,45-54,phd,Argentina,Other,positive
3,other,45-54,highschool,China,Other,positive
3,male,45-54,master,South Africa,Other,positive
3,prefer not to say,55-64,other,Brazil,PR,positive
3,male,55-64,other,China,Other,positive
3,prefer not to say,18-24,bachelor,Argentina,Other,neutral
3,female,other,highschool,Brazil,BA,positive
3,prefer not to say,25-34,phd,Netherlands,Other,positive
3,other,35-44,master,Netherlands,Other,positive
3,female,55-64,bachelor,France,Other,negative
3,male,18-24,other,Germany,Other,positive
3,other,35-44,other,Switzerland,Other,negative
3,prefer not to say,35-44,highschool,Japan,Other,negative
3,female,35-44,elementary,Brazil,PR,negative
3,other,65+,phd,South Korea,Other,positive
3,female,other,highschool,Angola,Other,neutral
3,male,18-24,phd,China,Other,negative
3,other,25-34,elementary,Colombia,Other,negative
3,female,18-24,bachelor,Portugal,Other,positive
3,female,45-54,phd,Other,Other,positive
3,female,45-54,other,Colombia,Other,neutral
3,prefer not to say,35-44,elementary,South Korea,Other,neutral
3,prefer not to say,other,master,Mozambique,Other,neutral
3,female,45-54,highschool,Mozambique,Other,neutral
3,female,55-64,bachelor,Italy,Other,neutral
3,male,other,highschool,France,Other,negative
3,female,55-64,master,Japan,Other,positive
3,prefer not to say,35-44,phd,Colombia,Other,neutral
3,male,35-44,bachelor,Canada,Other,positive
3,other,35-44,phd,Argentina,Other,positive
3,male,45-54,phd,China,Other,negative
3,male,45-54,phd,Japan,Other,positive
3,male,18-24,bachelor,Mozambique,Other,neutral
3,male,other,other,Peru,Other,positive
3,male,55-64,other,Angola,Other,neutral
3,prefer not to say,25-34,highschool,Germany,Other,positive
3,other,25-34,elementary,Other,Other,negative
3,female,65+,highschool,Chile,Other,negative
3,other,65+,phd,Mexico,Other,positive
3,male,55-64,elementary,France,Other,negative
3,other,other,phd,Colombia,Other,positive
3,male,65+,master,South Africa,Other,neutral
3,prefer not to say,25-34,highschool,Portugal,Other,positive
3,prefer not to say,45-54,other,Other,Other,positive
3,other,35-44,phd,Angola,Other,positive
3,other,other,other,Argentina,Other,negative
3,prefer not to say,18-24,highschool,South Korea,Other,positive
3,female,25-34,other,Switzerland,Other,positive
3,male,35-44,elementary,Germany,Other,positive
3,female,25-34,bachelor,France,Other,neutral
3,male,45-54,phd,Netherlands,Other,negative
3,female,other,bachelor,South Africa,Other,positive
3,male,55-64,elementary,Switzerland,Other,positive
3,other,45-54,bachelor,India,Other,negative
3,female,35-44,other,Italy,Other,neutral
3,male,45-54,phd,Canada,Other,neutral
3,male,35-44,phd,Peru,Other,positive
3,female,35-44,bachelor,Canada,Other,neutral
3,female,45-54,phd,Japan,Other,positive
3,female,other,highschool,Brazil,RS,negative
3,other,25-34,master,Germany,Other,neutral
3,male,other,master,Argentina,Other,positive
3,female,55-64,elementary,Germany,Other,positive
3,prefer not to say,other,highschool,China,Other,positive
3,male,18-24,elementary,Australia,Other,neutral
3,male,other,highschool,Mozambique,Other,negative
3,male,25-34,master,Argentina,Other,positive
3,male,other,bachelor,Japan,Other,positive
3,prefer not to say,65+,phd,United States,Other,negative
3,prefer not to say,45-54,elementary,Mozambique,Other,positive
3,female,other,elementary,Switzerland,Other,neutral
3,other,25-34,master,United Kingdom,Other,positive
3,prefer not to say,35-44,master,Italy,Other,negative
3,other,45-54,elementary,Australia,Other,neutral
3,female,45-54,other,China,Other,negative
3,female,35-44,bachelor,South Africa,Other,positive
3,other,25-34,other,Canada,Other,negative
3,prefer not to say,55-64,master,Argentina,Other,positive
3,male,25-34,elementary,Mexico,Other,negative
3,prefer not to say,35-44,bachelor,Chile,Other,positive
3,other,55-64,bachelor,Spain,Other,negative
3,prefer not to say,35-44,other,Brazil,DF,positive
3,prefer not to say,other,other,France,Other,negative
3,other,65+,bachelor,Angola,Other,negative
3,female,25-34,highschool,Colombia,Other,positive
3,other,45-54,bachelor,Netherlands,Other,positive
3,female,55-64,phd,Canada,Other,negative
3,prefer not to say,18-24,phd,Other,Other,positive
3,female,65+,highschool,Japan,Other,positive
3,other,25-34,phd,Canada,Other,positive
3,prefer not to say,65+,master,Other,Other,negative
3,other,45-54,highschool,Angola,Other,positive
3,female,35-44,elementary,Argentina,Other,positive
3,prefer not to say,other,phd,Peru,Other,positive
3,other,18-24,elementary,Canada,Other,positive
3,other,65+,highschool,Brazil,SC,negative
3,female,55-64,bachelor,France,Other,negative
3,other,other,bachelor,United Kingdom,Other,positive
3,other,55-64,bachelor,Netherlands,Other,positive
3,prefer not to say,35-44,highschool,Colombia,Other,neutral
3,male,65+,highschool,South Africa,Other,neutral
3,female,18-24,master,China,Other,positive
3,prefer not to say,35-44,master,France,Other,positive
3,other,55-64,elementary,France,Other,negative
3,female,65+,highschool,South Africa,Other,positive
3,female,other,master,Other,Other,neutral
3,other,65+,other,Italy,Other,positive
3,male,18-24,master,South Africa,Other,negative
3,female,55-64,other,Chile,Other,positive
3,female,other,elementary,Netherlands,Other,negative
3,prefer not to say,35-44,master,Brazil,SP,positive
3,prefer not to say,18-24,other,Portugal,Other,positive
3,male,other,other,Canada,Other,positive
3,other,25-34,highschool,Germany,Other,positive
3,prefer not to say,45-54,bachelor,Canada,Other,positive
3,female,65+,highschool,Argentina,Other,positive
3,female,45-54,highschool,Switzerland,Other,positive
3,prefer not to say,65+,elementary,Switzerland,Other,neutral
3,prefer not to say,45-54,elementary,Italy,Other,negative
3,prefer not to say,35-44,elementary,Canada,Other,negative
3,male,65+,bachelor,Australia,Other,positive
3,other,45-54,master,Japan,Other,positive
3,prefer not to say,18-24,bachelor,Mozambique,Other,positive
3,other,45-54,elementary,Canada,Other,negative
3,prefer not to say,55-64,elementary,Canada,Other,negative
3,female,35-44,master,Japan,Other,positive
3,female,35-44,other,Chile,Other,negative
3,other,55-64,master,South Korea,Other,positive
3,female,35-44,other,Canada,Other,positive
3,other,25-34,elementary,Brazil,RS,neutral
3,female,65+,master,Netherlands,Other,positive
3,prefer not to say,18-24,highschool,Portugal,Other,positive
3,prefer not to say,18-24,master,Japan,Other,positive
3,other,18-24,master,Canada,Other,positive
3,prefer not to say,35-44,elementary,Japan,Other,positive
3,female,18-24,phd,Other,Other,positive
3,female,55-64,elementary,France,Other,positive
3,male,35-44,master,Germany,Other,positive
3,male,35-44,phd,Angola,Other,positive
3,female,65+,other,Chile,Other,positive
3,prefer not to say,35-44,phd,United Kingdom,Other,positive
3,female,45-54,other,Japan,Other,positive
3,prefer not to say,other,elementary,Brazil,PR,positive
3,other,25-34,other,Chile,Other,negative
3,prefer not to say,45-54,phd,Portugal,Other,positive
3,male,35-44,other,Canada,Other,positive
3,male,25-34,phd,Other,Other,positive
3,male,25-34,bachelor,France,Other,positive
3,female,25-34,highschool,Germany,Other,positive
3,male,18-24,phd,Mozambique,Other,positive
3,male,18-24,bachelor,Other,Other,neutral
3,other,55-64,elementary,South Korea,Other,neutral
3,male,45-54,highschool,Chile,Other,positive
3,male,35-44,highschool,France,Other,positive
3,male,65+,phd,Chile,Other,neutral
3,male,25-34,master,Colombia,Other,positive
3,female,25-34,other,Spain,Other,positive
3,male,18-24,highschool,United Kingdom,Other,positive
3,prefer not to say,55-64,elementary,Mozambique,Other,negative
3,male,18-24,other,India,Other,positive
3,prefer not to say,35-44,other,South Africa,Other,positive
3,female,other,bachelor,South Korea,Other,neutral
3,prefer not to say,55-64,master,Australia,Other,negative
3,other,55-64,other,South Korea,Other,neutral
3,female,other,elementary,Peru,Other,positive
3,other,65+,master,Peru,Other,neutral
3,male,55-64,bachelor,Chile,Other,neutral
3,female,35-44,highschool,Other,Other,positive
3,female,45-54,other,United Kingdom,Other,positive
3,other,35-44,elementary,South Africa,Other,positive
3,male,45-54,highschool,Argentina,Other,positive
3,male,45-54,bachelor,Spain,Other,negative
3,prefer not to say,other,elementary,Peru,Other,negative
3,prefer not to say,65+,other,Netherlands,Other,positive
3,female,other,master,Mozambique,Other,positive
3,female,65+,highschool,Peru,Other,positive
3,male,18-24,highschool,Other,Other,positive
3,female,other,phd,Colombia,Other,positive
3,prefer not to say,25-34,bachelor,Peru,Other,positive
3,prefer not to say,25-34,bachelor,Netherlands,Other,positive
3,female,18-24,bachelor,United Kingdom,Other,positive
3,other,other,elementary,France,Other,negative
3,prefer not to say,65+,highschool,France,Other,neutral
3,male,other,phd,Italy,Other,negative
3,other,65+,phd,Germany,Other,negative
3,prefer not to say,other,master,Argentina,Other,negative
3,prefer not to say,65+,master,Argentina,Other,neutral
3,male,other,master,South Korea,Other,positive
3,prefer not to say,25-34,other,Argentina,Other,neutral
3,other,other,bachelor,Japan,Other,neutral
3,male,55-64,elementary,India,Other,neutral
3,female,35-44,master,Brazil,BA,negative
3,prefer not to say,other,bachelor,Spain,Other,negative
3,male,55-64,phd,Germany,Other,positive
3,female,45-54,other,Colombia,Other,positive
3,female,35-44,phd,Chile,Other,negative
3,male,55-64,bachelor,Mozambique,Other,positive
3,prefer not to say,55-64,other,Brazil,RS,negative
3,prefer not to say,25-34,other,Portugal,Other,positive
3,female,45-54,phd,Argentina,Other,positive
3,other,other,other,South Korea,Other,positive
3,female,other,highschool,Japan,Other,positive
3,other,other,phd,Chile,Other,positive
3,male,other,master,Spain,Other,negative
3,other,55-64,master,Angola,Other,positive
3,other,55-64,elementary,Italy,Other,positive
3,female,55-64,master,Angola,Other,neutral
3,other,other,highschool,Angola,Other,positive
3,prefer not to say,other,other,France,Other,negative
3,female,55-64,phd,Canada,Other,neutral
3,male,18-24,bachelor,Mexico,Other,neutral
3,female,45-54,phd,Canada,Other,positive
3,other,35-44,bachelor,Italy,Other,negative
3,female,65+,master,Other,Other,positive
3,female,45-54,master,Argentina,Other,positive
3,male,18-24,other,Mozambique,Other,negative
3,female,other,elementary,Angola,Other,neutral
3,other,65+,phd,India,Other,negative
3,female,18-24,phd,South Africa,Other,neutral
3,other,65+,elementary,Italy,Other,negative
3,female,other,elementary,Brazil,PE,positive
3,female,25-34,phd,United States,Other,positive
3,prefer not to say,35-44,master,Colombia,Other,negative
3,female,25-34,bachelor,Canada,Other,positive
3,male,other,other,Netherlands,Other,positive
3,other,other,highschool,Colombia,Other,negative
3,female,45-54,elementary,Mexico,Other,negative
3,prefer not to say,18-24,highschool,Australia,Other,negative
3,male,other,phd,Italy,Other,positive
3,other,35-44,other,Argentina,Other,positive
3,male,other,master,Spain,Other,positive
3,male,55-64,elementary,United Kingdom,Other,neutral
3,female,65+,bachelor,China,Other,positive
3,female,18-24,highschool,France,Other,positive
3,male,65+,bachelor,India,Other,positive
3,prefer not to say,25-34,bachelor,Other,Other,positive
